source,sink,probability
6395,2850734,0
6395,549926,1
1604618,988827,0
1604618,1876252,1
1154412,1732319,0
1154412,2257237,1
280171,331647,0
280171,4690757,1
1828358,2891180,0
1828358,2049062,1
358057,3122475,0
358057,4501239,1
3275337,1775988,0
3275337,1018524,1
455911,3490150,0
455911,4272866,1
1986786,1121077,0
1986786,1409467,1
1051108,2665340,0
1051108,747664,1
1856926,1913728,0
1856926,2565747,1
2879897,530796,0
2879897,2226702,1
2235851,3498828,0
2235851,3433028,1
1333818,2393186,0
1333818,138629,1
3215556,495794,0
3215556,4154590,1
3666091,2975590,0
3666091,2424626,1
823151,4126244,0
823151,1960059,1
3520747,1109246,0
3520747,1809926,1
2165983,1245829,0
2165983,4165114,1
3052059,1316173,0
3052059,976448,1
250678,3330879,0
250678,1581234,1
934667,3057821,0
934667,3587837,1
453237,1501692,0
453237,3525231,1
4783036,54414,0
4783036,2692344,1
275059,2258958,0
275059,786709,1
38135,1772950,0
38135,1464899,1
3234597,1606308,0
3234597,3899462,1
182852,2304832,0
182852,1420698,1
3814106,3227053,0
3814106,4223527,1
4057848,3361199,0
4057848,2302473,1
553041,598559,0
553041,4178486,1
4133593,27600,0
4133593,2426489,1
1684368,1408689,0
1684368,2860860,1
3610407,1069196,0
3610407,3570537,1
508550,1398192,0
508550,464444,1
1649520,264690,0
1649520,607290,1
119775,3981884,0
119775,4267733,1
4491434,4449001,0
4491434,3987631,1
2824797,4337333,0
2824797,469203,1
1696464,640120,0
1696464,1269554,1
610227,3867,0
610227,586077,1
4135607,4100943,0
4135607,1847095,1
2901637,1165961,0
2901637,1407514,1
3621324,2232321,0
3621324,486425,1
3356234,1297893,0
3356234,2799798,1
4062175,1331625,0
4062175,3044463,1
1467044,2108926,0
1467044,2054123,1
490294,4473701,0
490294,4727625,1
4288750,2452652,0
4288750,2267659,1
2199406,4722635,0
2199406,2702192,1
1718856,2896989,0
1718856,1939228,1
967738,4465803,0
967738,2643544,1
3169810,731520,0
3169810,2097805,1
1702913,1058697,0
1702913,3449530,1
3931659,2655593,0
3931659,3094189,1
4437149,3791702,0
4437149,1504506,1
1887190,2915882,0
1887190,388331,1
100167,3268564,0
100167,3062929,1
4013542,1298688,0
4013542,4739113,1
4004278,1608315,0
4004278,4408808,1
1149494,1662527,0
1149494,1906365,1
1676854,771279,0
1676854,1228067,1
4356823,2679515,0
4356823,4781038,1
349378,353342,0
349378,1283035,1
1211115,3500054,0
1211115,1158771,1
489491,4747216,0
489491,3025604,1
3335643,1788169,0
3335643,2513691,1
25053,3730023,0
25053,2152525,1
2562439,1764940,0
2562439,2608304,1
3092468,3988660,0
3092468,869535,1
3658703,2313396,0
3658703,1970741,1
1589020,2955687,0
1589020,2255337,1
2042442,1914839,0
2042442,1292588,1
4758605,1863136,0
4758605,1806946,1
3754992,2752903,0
3754992,3174202,1
1771249,1864404,0
1771249,4000872,1
2905030,942870,0
2905030,4395517,1
2798710,4828272,0
2798710,2211736,1
4668431,4804536,0
4668431,542132,1
3609202,695708,0
3609202,2668263,1
668325,3820684,0
668325,509973,1
1512714,541546,0
1512714,2066997,1
1474822,2602435,0
1474822,2452484,1
3605448,1592261,0
3605448,28293,1
3624290,1081127,0
3624290,3289722,1
790270,4229842,0
790270,1135983,1
2675602,3668198,0
2675602,4347654,1
551972,2767359,0
551972,1827786,1
510020,3541506,0
510020,1645166,1
2806428,2355257,0
2806428,793823,1
2287807,966256,0
2287807,2830484,1
3658711,2210198,0
3658711,2640944,1
1736754,4567615,0
1736754,3857258,1
3874407,1413990,0
3874407,2427091,1
2527123,3976703,0
2527123,2179879,1
881429,3830634,0
881429,1899612,1
3196597,1212697,0
3196597,1312455,1
1549768,861220,0
1549768,1530617,1
2207856,4286542,0
2207856,3026372,1
1762438,2522928,0
1762438,4782074,1
1298898,2474692,0
1298898,135537,1
1375391,4425396,0
1375391,1124366,1
4438290,637733,0
4438290,2844993,1
3175944,3687734,0
3175944,878665,1
3140859,2848993,0
3140859,2649520,1
4835338,699228,0
4835338,2810883,1
2842906,136023,0
2842906,372015,1
1950255,966697,0
1950255,3815147,1
1429664,311335,0
1429664,3143049,1
530905,2560329,0
530905,2913481,1
4102091,3458286,0
4102091,2647186,1
1755684,2411437,0
1755684,1294428,1
4327932,3985563,0
4327932,563421,1
160052,3523278,0
160052,4059655,1
4822151,2565058,0
4822151,1028622,1
4515355,3775510,0
4515355,3175084,1
2453747,4126238,0
2453747,3361377,1
1450373,3534205,0
1450373,3914536,1
842276,2056270,0
842276,1078653,1
2295805,3150024,0
2295805,4264605,1
1973632,880617,0
1973632,3590847,1
4618658,2665040,0
4618658,4838736,1
96348,2911808,0
96348,133496,1
1347810,3710857,0
1347810,3881211,1
2575301,2523825,0
2575301,3132304,1
4680544,4625293,0
4680544,2570529,1
2358830,4575117,0
2358830,2197837,1
4615777,851613,0
4615777,2017951,1
1000913,4170703,0
1000913,3638272,1
4238946,164904,0
4238946,1607016,1
2968963,2056335,0
2968963,94630,1
2040965,2715303,0
2040965,816325,1
575329,1854056,0
575329,2852681,1
4710107,2046908,0
4710107,1550846,1
4218162,341585,0
4218162,4650956,1
706424,119083,0
706424,4774889,1
190245,3308621,0
190245,1037472,1
3316284,144315,0
3316284,2419519,1
1881279,4819386,0
1881279,2388735,1
1803990,36792,0
1803990,3454055,1
46697,529474,0
46697,1375148,1
3127150,4822204,0
3127150,4590789,1
657592,2715239,0
657592,4069761,1
4844108,3729348,0
4844108,3726440,1
2451402,4851322,0
2451402,2733716,1
2685247,1527541,0
2685247,4774889,1
1039890,4036608,0
1039890,3549365,1
3495660,4186823,0
3495660,49935,1
418588,3785923,0
418588,2216633,1
4417565,2245976,0
4417565,4853519,1
2354424,887644,0
2354424,1173389,1
3642500,2935045,0
3642500,4783267,1
4745146,2814740,0
4745146,1005517,1
4172691,4597627,0
4172691,3189948,1
2152069,2004667,0
2152069,1344556,1
2057710,165683,0
2057710,917518,1
2913726,4359564,0
2913726,160768,1
389254,579689,0
389254,2189844,1
860736,350827,0
860736,2451152,1
2451152,2561488,0
2451152,3992838,1
2367994,2656737,0
2367994,2309747,1
2816061,302192,0
2816061,1228727,1
875909,4711286,0
875909,169736,1
1735388,321740,0
1735388,892512,1
710313,4551399,0
710313,2124384,1
284040,4142979,0
284040,1720052,1
497049,4728757,0
497049,990049,1
3275557,20901,0
3275557,4107871,1
1897168,2778524,0
1897168,1316980,1
2726187,4817469,0
2726187,3605448,1
1396952,232565,0
1396952,4831250,1
3115414,1432287,0
3115414,3908621,1
2254019,1481190,0
2254019,2439199,1
3792702,3972318,0
3792702,2792391,1
906957,1708656,0
906957,4145062,1
2398402,3208979,0
2398402,1562732,1
2339670,633718,0
2339670,3034854,1
4864495,2642470,0
4864495,2965723,1
906389,3509250,0
906389,773905,1
1993295,2159793,0
1993295,788090,1
513426,3913163,0
513426,2607391,1
4230350,2039483,0
4230350,588533,1
1171609,4709399,0
1171609,1952321,1
259819,4340778,0
259819,3332938,1
2765055,1072507,0
2765055,3553287,1
3276907,4326579,0
3276907,4797853,1
1930881,4171220,0
1930881,1329198,1
607532,465564,0
607532,1443469,1
2702249,712486,0
2702249,647816,1
2634124,3663434,0
2634124,4219480,1
3934509,2161882,0
3934509,3547186,1
340006,3563004,0
340006,1662207,1
1218579,582743,0
1218579,3929927,1
3059144,2196194,0
3059144,3827896,1
3791201,3322884,0
3791201,1578858,1
1965276,2115221,0
1965276,2991512,1
1475850,1630030,0
1475850,566496,1
4710067,3437235,0
4710067,1720930,1
2754920,2939145,0
2754920,2322329,1
2455516,1372959,0
2455516,1596125,1
548444,2816042,0
548444,1044877,1
2990063,4752800,0
2990063,169167,1
2852099,4442946,0
2852099,1253556,1
4010957,802355,0
4010957,394502,1
4020376,4416018,0
4020376,4347654,1
2757448,26845,0
2757448,4062558,1
1124240,4368377,0
1124240,2147930,1
1522419,4457582,0
1522419,3073965,1
219171,1891681,0
219171,2799941,1
2435388,675726,0
2435388,2905535,1
1373486,1563255,0
1373486,53568,1
3591910,3655837,0
3591910,3292934,1
2929528,3841921,0
2929528,595567,1
4037698,1270578,0
4037698,922202,1
3590015,3585266,0
3590015,878651,1
354356,2204339,0
354356,381332,1
2865405,3965875,0
2865405,4295952,1
2534882,1735535,0
2534882,3988879,1
235795,242901,0
235795,3096425,1
4153509,3786022,0
4153509,3263697,1
1236781,4221581,0
1236781,541592,1
1169884,4574377,0
1169884,4524098,1
1679056,1220805,0
1679056,675039,1
3695277,3303617,0
3695277,2040573,1
3371719,4009952,0
3371719,2280561,1
4075717,4631061,0
4075717,3482725,1
1643232,1426738,0
1643232,3104407,1
527963,3015542,0
527963,3924575,1
4615618,954271,0
4615618,4506157,1
3204712,1766950,0
3204712,1549211,1
2783689,2454004,0
2783689,3064493,1
240632,184681,0
240632,3007745,1
946854,4020551,0
946854,4040127,1
785950,3271405,0
785950,1247017,1
454446,1718241,0
454446,3443404,1
628258,2326398,0
628258,4477042,1
3468679,1738433,0
3468679,67053,1
3065345,1349020,0
3065345,1462079,1
3716178,3057959,0
3716178,1835921,1
670309,961857,0
670309,2447391,1
2913003,3570323,0
2913003,2073738,1
4479394,1126482,0
4479394,454861,1
2370635,3897056,0
2370635,2887404,1
4449760,3131159,0
4449760,3580849,1
3864439,2923045,0
3864439,271364,1
766847,3751925,0
766847,259728,1
1209521,322485,0
1209521,2053504,1
3135952,454429,0
3135952,3684070,1
1958096,3814960,0
1958096,1344624,1
1753247,3180348,0
1753247,673081,1
1378870,4393132,0
1378870,2962391,1
3969718,833365,0
3969718,2625630,1
2682171,1172393,0
2682171,4080464,1
2530624,541845,0
2530624,1777865,1
767034,3019047,0
767034,1539837,1
1559720,1215015,0
1559720,2241304,1
685695,1985182,0
685695,1086880,1
1151019,632216,0
1151019,1086912,1
1219168,891310,0
1219168,3469803,1
3443231,1952453,0
3443231,137046,1
3025199,4819753,0
3025199,4078238,1
1927436,3681558,0
1927436,1027486,1
2718229,1736432,0
2718229,2111696,1
1928413,4248593,0
1928413,1358083,1
4278965,4611099,0
4278965,2407515,1
3597781,3935477,0
3597781,4005689,1
462425,3561318,0
462425,2695420,1
4408344,1884075,0
4408344,4215390,1
1682981,1892507,0
1682981,4027460,1
625351,303366,0
625351,2753135,1
841503,814727,0
841503,2473013,1
1005252,3282867,0
1005252,3734077,1
3925013,2876592,0
3925013,1923250,1
3586042,3996121,0
3586042,4439923,1
83378,469339,0
83378,4610115,1
1339973,219749,0
1339973,2500777,1
779516,2274736,0
779516,720518,1
1906776,2562564,0
1906776,3444123,1
4083551,56955,0
4083551,392279,1
3442815,849482,0
3442815,4758594,1
1861462,4007927,0
1861462,1838848,1
1034907,184096,0
1034907,1032602,1
3357197,915090,0
3357197,1545036,1
1989563,3214814,0
1989563,4736785,1
2688166,465819,0
2688166,874665,1
3152312,1215641,0
3152312,3982262,1
2017931,4236385,0
2017931,4332989,1
792948,4066202,0
792948,2568440,1
2966605,4648658,0
2966605,3520697,1
4136705,767534,0
4136705,233288,1
2649958,3543914,0
2649958,3514410,1
1839529,2898675,0
1839529,2815318,1
1920427,1756895,0
1920427,1766611,1
3455905,1366975,0
3455905,4472888,1
4208468,234440,0
4208468,2671478,1
988087,1186711,0
988087,4442775,1
4719440,253191,0
4719440,3667804,1
581314,3737247,0
581314,4188839,1
132587,150206,0
132587,1916626,1
1633022,1583266,0
1633022,4629548,1
236728,1877654,0
236728,262568,1
1028289,1124958,0
1028289,2272798,1
1680766,3537147,0
1680766,2526923,1
1955889,3738185,0
1955889,4178604,1
1168451,393896,0
1168451,4045544,1
4091184,4380401,0
4091184,2743573,1
4266820,4250640,0
4266820,2561132,1
1080405,2347377,0
1080405,4370729,1
3302316,2963779,0
3302316,3855073,1
3017653,157641,0
3017653,669004,1
4644034,1052274,0
4644034,2605398,1
3965832,4711279,0
3965832,2853969,1
3840131,678676,0
3840131,1330218,1
3636844,3137876,0
3636844,2002972,1
3504499,535329,0
3504499,879669,1
556779,3700401,0
556779,1235282,1
2007635,261734,0
2007635,2363087,1
176418,2142365,0
176418,203890,1
970864,3559565,0
970864,1005670,1
3469806,1220111,0
3469806,4458467,1
2975042,184668,0
2975042,1802075,1
4725815,4399867,0
4725815,3663677,1
4371792,2196426,0
4371792,4763022,1
1776854,3739557,0
1776854,2210630,1
3300806,459965,0
3300806,527844,1
2445035,4357053,0
2445035,3695128,1
2826978,871366,0
2826978,293501,1
3125735,1547728,0
3125735,596464,1
4448424,4158055,0
4448424,2020063,1
3841840,913471,0
3841840,1695733,1
4752875,2258627,0
4752875,4253140,1
3145562,1868712,0
3145562,635578,1
1093502,4262828,0
1093502,4002740,1
355339,3676460,0
355339,2555335,1
3926071,498256,0
3926071,1049843,1
1809661,2861557,0
1809661,745331,1
4744676,3010332,0
4744676,4232867,1
1755937,4440821,0
1755937,421493,1
1481801,1006280,0
1481801,3656327,1
1151593,2888007,0
1151593,3315859,1
4548143,4619291,0
4548143,351969,1
213445,2628741,0
213445,4651732,1
11813,4249571,0
11813,296655,1
3632998,122013,0
3632998,363116,1
4089528,888436,0
4089528,2173070,1
2424626,45465,0
2424626,1284242,1
940460,3428950,0
940460,3749635,1
4691537,3698339,0
4691537,2566811,1
3461425,2548825,0
3461425,1885099,1
3136835,2198109,0
3136835,1534362,1
3699986,4807994,0
3699986,2038491,1
856407,1387506,0
856407,1069327,1
2642966,2952343,0
2642966,1773501,1
2124376,734974,0
2124376,1769535,1
3156441,1431249,0
3156441,4402703,1
4861216,3218706,0
4861216,4212129,1
4098353,1956519,0
4098353,4574830,1
4744679,4663549,0
4744679,901696,1
4552472,1971844,0
4552472,171345,1
3866387,4283537,0
3866387,3974042,1
4358925,4653247,0
4358925,2947610,1
4221623,1612079,0
4221623,5905,1
3067549,3506021,0
3067549,2893334,1
2878513,1335041,0
2878513,519912,1
4593305,2423656,0
4593305,8294,1
3659218,1805958,0
3659218,3636844,1
2365590,10712,0
2365590,196521,1
1294257,2987612,0
1294257,4990,1
2155461,1102727,0
2155461,910886,1
701411,776890,0
701411,194441,1
3506683,4003215,0
3506683,4487670,1
2891979,4354870,0
2891979,2365051,1
4392099,4618452,0
4392099,3129877,1
2431613,898913,0
2431613,2337972,1
4219126,3000487,0
4219126,1074222,1
2536245,3272646,0
2536245,4481730,1
912577,3290338,0
912577,1984929,1
3948612,4215337,0
3948612,2574449,1
1646509,1799025,0
1646509,2406375,1
262230,4662400,0
262230,2503753,1
2300104,973697,0
2300104,4097734,1
4326568,1884294,0
4326568,207239,1
842930,2144858,0
842930,3400444,1
943153,4315400,0
943153,1641089,1
3672963,4735792,0
3672963,2641555,1
4466222,502024,0
4466222,1530202,1
253352,4157937,0
253352,2786425,1
4060234,4214982,0
4060234,917014,1
437160,1306839,0
437160,1383557,1
4631265,1502771,0
4631265,233361,1
4795153,3782920,0
4795153,2156773,1
4480843,343094,0
4480843,306377,1
4990,910065,0
4990,3708510,1
2473852,167760,0
2473852,413262,1
4867036,1176996,0
4867036,2432314,1
3629924,21390,0
3629924,1618165,1
1268755,4319857,0
1268755,4177549,1
2268042,2830117,0
2268042,4596024,1
109148,996007,0
109148,2356968,1
4230150,2532365,0
4230150,2478403,1
641955,4262047,0
641955,2022847,1
4452758,2892866,0
4452758,561439,1
2704028,886284,0
2704028,4011454,1
1309371,1056431,0
1309371,2244536,1
3938536,2421696,0
3938536,1025098,1
1679760,337247,0
1679760,1185356,1
3637195,4592817,0
3637195,4340121,1
1185954,2618931,0
1185954,2091039,1
2498087,2458460,0
2498087,2037294,1
1660247,2664885,0
1660247,4278668,1
1422741,3923595,0
1422741,2786733,1
2406354,3016022,0
2406354,4140091,1
3730936,1565525,0
3730936,4400355,1
4586218,432917,0
4586218,1611789,1
1261447,1799286,0
1261447,4067716,1
435216,4567195,0
435216,4413192,1
1069020,1871597,0
1069020,3923915,1
370461,2293832,0
370461,4239299,1
3410072,1573832,0
3410072,4472222,1
3513476,579429,0
3513476,2724170,1
2598997,3455781,0
2598997,4089156,1
3012245,2456851,0
3012245,3533454,1
855051,3494414,0
855051,3144309,1
4295560,3708464,0
4295560,3194563,1
4310913,2931309,0
4310913,1407011,1
4684193,1509481,0
4684193,4811179,1
2054072,4222547,0
2054072,3835957,1
3896637,3187639,0
3896637,796180,1
1585197,1948894,0
1585197,3650550,1
940665,903322,0
940665,1106876,1
1719145,2961948,0
1719145,4670285,1
2800621,1894921,0
2800621,4629176,1
3726850,343561,0
3726850,1627800,1
3509214,379494,0
3509214,2487910,1
4528752,1524037,0
4528752,2248496,1
1343937,4680352,0
1343937,2451878,1
2025264,769807,0
2025264,3241251,1
3708297,410733,0
3708297,8863,1
2958239,4860909,0
2958239,2809158,1
1827983,2356766,0
1827983,1565957,1
1483224,4689982,0
1483224,998534,1
3213713,4196450,0
3213713,840681,1
4455659,3086682,0
4455659,3565737,1
4503824,580221,0
4503824,2359675,1
2881679,779547,0
2881679,3740425,1
1797194,4693873,0
1797194,2736556,1
4331726,1458040,0
4331726,3366413,1
5885,2327014,0
5885,3704641,1
3602718,3162240,0
3602718,4383206,1
3567246,1126016,0
3567246,2393339,1
2564052,2095718,0
2564052,1837515,1
1923830,4590182,0
1923830,686868,1
3292987,1814121,0
3292987,2521398,1
3056344,330723,0
3056344,2657628,1
2964118,1234640,0
2964118,1941747,1
273706,4259233,0
273706,3402731,1
2957039,3719379,0
2957039,2424662,1
2429521,786721,0
2429521,562132,1
3291053,4415529,0
3291053,3477810,1
1230368,4471207,0
1230368,1684873,1
2613021,4319139,0
2613021,3712488,1
3510285,2030869,0
3510285,3422441,1
4196056,3405054,0
4196056,2565082,1
2360211,2837866,0
2360211,3961400,1
532383,2095039,0
532383,3548483,1
4423559,1472062,0
4423559,3558280,1
4021227,1018986,0
4021227,2761250,1
195244,2323205,0
195244,1763538,1
1515312,896724,0
1515312,2892325,1
828101,2301069,0
828101,3325770,1
20878,4660385,0
20878,744214,1
2567613,1947882,0
2567613,3241251,1
292804,1292437,0
292804,675002,1
4862088,427698,0
4862088,1726469,1
2522799,373880,0
2522799,2123664,1
585372,2771029,0
585372,4408621,1
3747705,1932905,0
3747705,367142,1
424769,3449968,0
424769,3500980,1
4301252,3251805,0
4301252,4302244,1
244334,2473718,0
244334,1104708,1
3980944,446107,0
3980944,251002,1
165834,3285117,0
165834,3486448,1
3192611,2166957,0
3192611,1594724,1
267486,248302,0
267486,4502890,1
4562173,2244924,0
4562173,4093842,1
1777859,406971,0
1777859,2523287,1
3977529,680756,0
3977529,3349366,1
987112,688312,0
987112,1670321,1
1330432,513943,0
1330432,959326,1
1042876,3767761,0
1042876,3222421,1
2681935,253222,0
2681935,649773,1
3333,2787352,0
3333,634359,1
3973706,1738512,0
3973706,3907631,1
2099723,136970,0
2099723,4409252,1
2632429,656954,0
2632429,2852258,1
1110514,1559228,0
1110514,203060,1
1121120,3656616,0
1121120,200677,1
2683954,2859742,0
2683954,4646350,1
1677231,1494480,0
1677231,4217558,1
2525372,1873459,0
2525372,1424767,1
3625784,4668921,0
3625784,3568018,1
2505183,1997967,0
2505183,2641297,1
2131150,2789531,0
2131150,3257,1
1603926,2444291,0
1603926,2134568,1
3194921,3204885,0
3194921,4338170,1
3023958,33316,0
3023958,2209876,1
2895122,2922452,0
2895122,4717838,1
2569758,380483,0
2569758,3047917,1
4010500,49535,0
4010500,181384,1
941936,954392,0
941936,4448678,1
4572390,2836969,0
4572390,4208297,1
2499805,2951680,0
2499805,3708436,1
1809585,628581,0
1809585,2115712,1
1180915,492096,0
1180915,2080607,1
2755456,1224435,0
2755456,4081931,1
3707339,415771,0
3707339,530200,1
4721904,3573097,0
4721904,2311191,1
875494,2485639,0
875494,579196,1
4749301,2868144,0
4749301,1303810,1
3386106,2606395,0
3386106,3905800,1
2481372,471270,0
2481372,2747725,1
2321562,4674247,0
2321562,4165206,1
226540,89949,0
226540,1967280,1
3897045,3558993,0
3897045,3483305,1
367144,1160548,0
367144,2153801,1
4611279,3392846,0
4611279,3824547,1
1734782,4377411,0
1734782,3505151,1
2073434,2593081,0
2073434,2221518,1
2858742,4844435,0
2858742,1762768,1
1946801,3143511,0
1946801,1431296,1
4213714,3004077,0
4213714,2822457,1
2374857,2798863,0
2374857,3182841,1
360546,2787578,0
360546,940526,1
2307169,522587,0
2307169,910316,1
1414619,3484257,0
1414619,3860911,1
432342,4083552,0
432342,4432256,1
3150595,777583,0
3150595,2915412,1
3454216,4524993,0
3454216,1250021,1
4397832,3562277,0
4397832,4536635,1
4052128,2533849,0
4052128,142503,1
2578380,1922871,0
2578380,372278,1
1330301,2867610,0
1330301,257969,1
4740727,3975921,0
4740727,1199831,1
2814124,411770,0
2814124,4352623,1
4469930,1770316,0
4469930,3267708,1
2318484,3434885,0
2318484,2506356,1
886937,3574239,0
886937,1608842,1
840289,1993267,0
840289,928409,1
132276,865752,0
132276,2930275,1
1419471,4179981,0
1419471,3954325,1
4217831,4107885,0
4217831,3816420,1
3883912,1467793,0
3883912,3397281,1
2625992,4725963,0
2625992,4303948,1
3804069,3465002,0
